ID,Strain,Counts,total_counts,rel_counts,bac_copies,bac_copies_raw,Ct_Mean_bac,Ct_SD_bac,abs_counts_org,limit_passed,Type,Experiment,Plate,CommunityCombo,Treatment,Notes,present,spec_name,spec_name_uniq,Treatment_simp,total_reads,sample_geq,abs_counts,geq_passed,is_low,arrival
3-13,ESL0819,42,11907,0.00352733686067019,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,1051928.32205758,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AB-0,11907,25045.9124299424,1051928.32205758,1,No,both
3-13,ESL0197,8,11907,0.000671873687746704,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,200367.299439539,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AB-0,11907,25045.9124299424,200367.299439539,1,No,both
3-13,ESL0294,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0294),AB-0,11907,25045.9124299424,0,0,No,NA
3-13,ESL0394,40,11907,0.00335936843873352,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,1001836.49719769,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AB-0,11907,25045.9124299424,1001836.49719769,1,No,both
3-13,ESL0295,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AB-0,11907,25045.9124299424,0,0,No,both
3-13,ESL1028,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AB-0,11907,25045.9124299424,0,0,No,both
3-13,ESL0263,5065,11907,0.425380028554632,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,126857546.457658,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AB-0,11907,25045.9124299424,126857546.457658,1,No,both
3-13,ESL0185,703,11907,0.0590409003107416,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,17607276.4382495,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AB-0,11907,25045.9124299424,17607276.4382495,1,No,both
3-13,ESL0183,7,11907,0.000587889476778366,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,175321.387009597,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AB-0,11907,25045.9124299424,175321.387009597,1,No,both
3-13,ESL0835,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AB-0,11907,25045.9124299424,0,0,No,both
3-13,ESL0354,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0354),AB-0,11907,25045.9124299424,0,0,No,NA
3-13,ESL0393,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0393),AB-0,11907,25045.9124299424,0,0,No,NA
3-13,ESL0259,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0259),AB-0,11907,25045.9124299424,0,0,No,NA
3-13,ESL0260,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0260),AB-0,11907,25045.9124299424,0,0,No,NA
3-13,ESL0184,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AB-0,11907,25045.9124299424,0,0,No,both
3-13,ESL0350,674,11907,0.0566053581926598,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,16880944.9777812,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AB-0,11907,25045.9124299424,16880944.9777812,1,No,both
3-13,ESL0186,2498,11907,0.209792558998908,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,62564689.249996,Yes,bee,pilot,5,pilot,AB-0,pilot,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AB-0,11907,25045.9124299424,62564689.249996,1,No,both
3-13,ESL0261,0,11907,0,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,0,Yes,bee,pilot,5,pilot,AB-0,pilot,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AB-0,11907,25045.9124299424,0,0,No,both
3-13,unknown,552,11907,0.0463592844545226,298221679.303324,994072.264344412,16.5892467498779,0.0348337106406689,13825343.6613282,Yes,bee,pilot,5,pilot,AB-0,pilot,1,NA,NA (unknown),AB-0,11907,25045.9124299424,13825343.6613282,1,No,NA
1-1,ESL0825,361,10673,0.0338236671976014,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,13701750.2914288,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AB-0,10673,37954.9869568664,13701750.2914288,1,No,both
1-1,ESL0820,266,10673,0.0249227021456011,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,10096026.5305265,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AB-0,10673,37954.9869568664,10096026.5305265,1,No,both
1-1,ESL0822,92,10673,0.0086198819450951,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,3491858.80003171,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AB-0,10673,37954.9869568664,3491858.80003171,1,No,both
1-1,ESL0170,102,10673,0.00955682563477935,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,3871408.66960038,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AB-0,10673,37954.9869568664,3871408.66960038,1,No,both
1-1,ESL0824,226,10673,0.0211749273868641,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,8577827.05225181,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AB-0,10673,37954.9869568664,8577827.05225181,1,No,both
1-1,ESL0198,167,10673,0.015646959617727,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,6338482.82179669,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AB-0,10673,37954.9869568664,6338482.82179669,1,No,both
1-1,ESL0827,169,10673,0.0158343483556638,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,6414392.79571043,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AB-0,10673,37954.9869568664,6414392.79571043,1,No,both
1-1,ESL0199,186,10673,0.017427152628127,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,7059627.57397716,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AB-0,10673,37954.9869568664,7059627.57397716,1,No,both
1-1,ESL0200,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AB-0,10673,37954.9869568664,0,0,No,both
1-1,ESL0819,33,10673,0.00309191417595802,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,1252514.56957659,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AB-0,10673,37954.9869568664,1252514.56957659,1,No,both
1-1,ESL0197,16,10673,0.0014991099034948,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,607279.791309863,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AB-0,10673,37954.9869568664,607279.791309863,1,No,both
1-1,ESL0294,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0294),AB-0,10673,37954.9869568664,0,0,No,NA
1-1,ESL0394,1090,10673,0.102126862175583,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,41370935.7829844,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AB-0,10673,37954.9869568664,41370935.7829844,1,No,both
1-1,ESL0295,1020,10673,0.0955682563477935,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,38714086.6960038,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AB-0,10673,37954.9869568664,38714086.6960038,1,No,both
1-1,ESL1028,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AB-0,10673,37954.9869568664,0,0,No,both
1-1,ESL0263,4038,10673,0.3783378618945,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,153262237.331827,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AB-0,10673,37954.9869568664,153262237.331827,1,No,both
1-1,ESL0185,54,10673,0.00505949592429495,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,2049569.29567079,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AB-0,10673,37954.9869568664,2049569.29567079,1,No,both
1-1,ESL0183,280,10673,0.026234423311159,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,10627396.3479226,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AB-0,10673,37954.9869568664,10627396.3479226,1,No,both
1-1,ESL0835,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AB-0,10673,37954.9869568664,0,0,No,both
1-1,ESL0354,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0354),AB-0,10673,37954.9869568664,0,0,No,NA
1-1,ESL0393,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0393),AB-0,10673,37954.9869568664,0,0,No,NA
1-1,ESL0259,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0259),AB-0,10673,37954.9869568664,0,0,No,NA
1-1,ESL0260,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0260),AB-0,10673,37954.9869568664,0,0,No,NA
1-1,ESL0184,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AB-0,10673,37954.9869568664,0,0,No,both
1-1,ESL0350,958,10673,0.0897592054717511,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,36360877.504678,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AB-0,10673,37954.9869568664,36360877.504678,1,No,both
1-1,ESL0186,1586,10673,0.148599269183922,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,60196609.3135902,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AB-0,10673,37954.9869568664,60196609.3135902,1,No,both
1-1,ESL0261,29,10673,0.00271713670008432,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,1100694.62174913,Yes,bee,pilot,1,pilot,AB-0,pilot,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AB-0,10673,37954.9869568664,1100694.62174913,1,No,both
1-1,unknown,0,10673,0,405093575.790635,1350311.91930212,16.1378650665283,0.116221271455288,0,Yes,bee,pilot,1,pilot,AB-0,pilot,0,NA,NA (unknown),AB-0,10673,37954.9869568664,0,0,No,NA
1-4,ESL0825,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0820,150,6399,0.023441162681669,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,5733671.712704,Yes,bee,pilot,2,pilot,A-0,pilot,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),A-0,6399,38224.4780846933,5733671.712704,1,No,unadded
1-4,ESL0822,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0170,48,6399,0.00750117205813408,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,1834774.94806528,Yes,bee,pilot,2,pilot,A-0,pilot,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),A-0,6399,38224.4780846933,1834774.94806528,1,No,unadded
1-4,ESL0824,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0198,82,6399,0.0128145022659791,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,3134407.20294485,Yes,bee,pilot,2,pilot,A-0,pilot,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),A-0,6399,38224.4780846933,3134407.20294485,1,No,unadded
1-4,ESL0827,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0199,79,6399,0.0123456790123457,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,3019733.76869077,Yes,bee,pilot,2,pilot,A-0,pilot,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),A-0,6399,38224.4780846933,3019733.76869077,1,No,unadded
1-4,ESL0200,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0819,15,6399,0.0023441162681669,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,573367.1712704,Yes,bee,pilot,2,pilot,A-0,pilot,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),A-0,6399,38224.4780846933,573367.1712704,1,No,unadded
1-4,ESL0197,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),A-0,6399,38224.4780846933,0,0,No,both
1-4,ESL0294,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0294),A-0,6399,38224.4780846933,0,0,No,NA
1-4,ESL0394,1796,6399,0.280668854508517,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,68651162.6401092,Yes,bee,pilot,2,pilot,A-0,pilot,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),A-0,6399,38224.4780846933,68651162.6401092,1,No,unadded
1-4,ESL0295,2,6399,0.000312548835755587,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,76448.9561693867,Yes,bee,pilot,2,pilot,A-0,pilot,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),A-0,6399,38224.4780846933,76448.9561693867,1,No,only
1-4,ESL1028,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),A-0,6399,38224.4780846933,0,0,No,both
1-4,ESL0263,1981,6399,0.309579621815909,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,75722691.0857775,Yes,bee,pilot,2,pilot,A-0,pilot,1,Lactobacillus apis,Lactobacillus apis (ESL0263),A-0,6399,38224.4780846933,75722691.0857775,1,No,unadded
1-4,ESL0185,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Lactobacillus apis,Lactobacillus apis (ESL0185),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0183,158,6399,0.0246913580246914,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,6039467.53738155,Yes,bee,pilot,2,pilot,A-0,pilot,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),A-0,6399,38224.4780846933,6039467.53738155,1,No,only
1-4,ESL0835,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),A-0,6399,38224.4780846933,0,0,No,NA
1-4,ESL0354,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0354),A-0,6399,38224.4780846933,0,0,No,NA
1-4,ESL0393,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0393),A-0,6399,38224.4780846933,0,0,No,NA
1-4,ESL0259,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0259),A-0,6399,38224.4780846933,0,0,No,NA
1-4,ESL0260,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0260),A-0,6399,38224.4780846933,0,0,No,NA
1-4,ESL0184,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0350,1305,6399,0.20393811533052,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,49882943.9005248,Yes,bee,pilot,2,pilot,A-0,pilot,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),A-0,6399,38224.4780846933,49882943.9005248,1,No,unadded
1-4,ESL0186,0,6399,0,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,0,Yes,bee,pilot,2,pilot,A-0,pilot,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),A-0,6399,38224.4780846933,0,0,No,only
1-4,ESL0261,781,6399,0.122050320362557,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,29853317.3841455,Yes,bee,pilot,2,pilot,A-0,pilot,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),A-0,6399,38224.4780846933,29853317.3841455,1,No,unadded
1-4,unknown,2,6399,0.000312548835755587,244598435.263953,815328.117546509,16.8813724517822,0.117736086249352,76448.9561693867,Yes,bee,pilot,2,pilot,A-0,pilot,1,NA,NA (unknown),A-0,6399,38224.4780846933,76448.9561693867,1,No,NA
2-4,ESL0825,0,1,0,832489.956798541,2774.9665226618,25.2566242218018,0.114784590899944,0,Yes,bee,pilot,4,pilot,A-0,pilot,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),A-0,1,832489.956798541,0,0,No,only
2-4,ESL0820,0,1,0,832489.956798541,2774.9665226618,25.2566242218018,0.114784590899944,0,Yes,bee,pilot,4,pilot,A-0,pilot,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),A-0,1,832489.956798541,0,0,No,unadded
2-4,ESL0822,0,1,0,832489.956798541,2774.9665226618,25.2566242218018,0.114784590899944,0,Yes,bee,pilot,4,pilot,A-0,pilot,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),A-0,1,832489.956798541,0,0,No,only
2-4,ESL0170,0,1,0,832489.956798541,2774.9665226618,25.2566242218018,0.114784590899944,0,Yes,bee,pilot,4,pilot,A-0,pilot,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),A-0,1,832489.956798541,0,0,No,unadded
2-4,ESL0824,0,1,0,832489.956798541,2774.9665226618,25.2566242218018,0.114784590899944,0,Yes,bee,pilot,4,pilot,A-0,pilot,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),A-0,1,832489.956798541,0,0,No,only
2-4,ESL0198,0,1,0,832489.956798541,2774.9665226618,25.2566242218018,0.114784590899944,0,Yes,bee,pilot,4,pilot,A-0,pilot,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),A-0,1,832489.956798541,0,0,No,unadded
2-4,ESL0827,0,1,0,832489.956798541,2774.9665226618,25.2566242218018,0.114784590899944,0,Yes,bee,pilot,4,pilot,A-0,pilot,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),A-0,1,832489.956798541,0,0,No,only
